name,kind,Empty,Action,Strict,Seq,Par,LoopS,LoopOther,CoReg,Alt,Sync,And,depth,loop_depth,num_lifelines,num_symbols,operatmedtime,operatnumstates,operatnumedges,compomedtime,componumstates,componumedges,
par0act1,Par0Strict,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,285,2,1,1030,2,1,
par0act2,Par0Strict,0,2,1,0,0,0,0,0,0,0,0,1,0,1,3,73,3,2,141,3,2,
par0act3,Par0Strict,0,3,2,0,0,0,0,0,0,0,0,2,0,1,5,73,4,3,969,4,3,
par0act4,Par0Strict,0,4,3,0,0,0,0,0,0,0,0,3,0,1,7,65,5,4,169,5,4,
par0act5,Par0Strict,0,5,4,0,0,0,0,0,0,0,0,4,0,1,9,72,6,5,150,6,5,
par0act6,Par0Strict,0,6,5,0,0,0,0,0,0,0,0,5,0,1,11,71,7,6,294,7,6,
par0act7,Par0Strict,0,7,6,0,0,0,0,0,0,0,0,6,0,1,13,159,8,7,179,8,7,
par0act8,Par0Strict,0,8,7,0,0,0,0,0,0,0,0,7,0,1,15,97,9,8,230,9,8,
par0act9,Par0Strict,0,9,8,0,0,0,0,0,0,0,0,8,0,1,17,117,10,9,222,10,9,
par0act10,Par0Strict,0,10,9,0,0,0,0,0,0,0,0,9,0,1,19,162,11,10,236,11,10,
par0act11,Par0Strict,0,11,10,0,0,0,0,0,0,0,0,10,0,1,21,146,12,11,247,12,11,
par0act12,Par0Strict,0,12,11,0,0,0,0,0,0,0,0,11,0,1,23,170,13,12,361,13,12,
par0act13,Par0Strict,0,13,12,0,0,0,0,0,0,0,0,12,0,1,25,200,14,13,299,14,13,
par0act14,Par0Strict,0,14,13,0,0,0,0,0,0,0,0,13,0,1,27,213,15,14,342,15,14,
par0act15,Par0Strict,0,15,14,0,0,0,0,0,0,0,0,14,0,1,29,206,16,15,361,16,15,
par0act16,Par0Strict,0,16,15,0,0,0,0,0,0,0,0,15,0,1,31,546,17,16,426,17,16,
par0act17,Par0Strict,0,17,16,0,0,0,0,0,0,0,0,16,0,1,33,303,18,17,458,18,17,
par0act18,Par0Strict,0,18,17,0,0,0,0,0,0,0,0,17,0,1,35,303,19,18,700,19,18,
par0act19,Par0Strict,0,19,18,0,0,0,0,0,0,0,0,18,0,1,37,337,20,19,441,20,19,
par0act20,Par0Strict,0,20,19,0,0,0,0,0,0,0,0,19,0,1,39,539,21,20,526,21,20,
par0act21,Par0Strict,0,21,20,0,0,0,0,0,0,0,0,20,0,1,41,514,22,21,1288,22,21,
par0act22,Par0Strict,0,22,21,0,0,0,0,0,0,0,0,21,0,1,43,533,23,22,603,23,22,
par0act23,Par0Strict,0,23,22,0,0,0,0,0,0,0,0,22,0,1,45,435,24,23,570,24,23,
par0act24,Par0Strict,0,24,23,0,0,0,0,0,0,0,0,23,0,1,47,422,25,24,622,25,24,
par0act25,Par0Strict,0,25,24,0,0,0,0,0,0,0,0,24,0,1,49,507,26,25,744,26,25,
par0act26,Par0Strict,0,26,25,0,0,0,0,0,0,0,0,25,0,1,51,507,27,26,631,27,26,
par0act27,Par0Strict,0,27,26,0,0,0,0,0,0,0,0,26,0,1,53,532,28,27,734,28,27,
par0act28,Par0Strict,0,28,27,0,0,0,0,0,0,0,0,27,0,1,55,1798,29,28,876,29,28,
par0act29,Par0Strict,0,29,28,0,0,0,0,0,0,0,0,28,0,1,57,860,30,29,815,30,29,
par0act30,Par0Strict,0,30,29,0,0,0,0,0,0,0,0,29,0,1,59,1117,31,30,984,31,30,
par0act31,Par0Strict,0,31,30,0,0,0,0,0,0,0,0,30,0,1,61,681,32,31,894,32,31,
par0act32,Par0Strict,0,32,31,0,0,0,0,0,0,0,0,31,0,1,63,1290,33,32,2040,33,32,
par0act33,Par0Strict,0,33,32,0,0,0,0,0,0,0,0,32,0,1,65,1728,34,33,969,34,33,
par0act34,Par0Strict,0,34,33,0,0,0,0,0,0,0,0,33,0,1,67,784,35,34,1226,35,34,
par0act35,Par0Strict,0,35,34,0,0,0,0,0,0,0,0,34,0,1,69,1129,36,35,1355,36,35,
par0act36,Par0Strict,0,36,35,0,0,0,0,0,0,0,0,35,0,1,71,846,37,36,1090,37,36,
par0act37,Par0Strict,0,37,36,0,0,0,0,0,0,0,0,36,0,1,73,1145,38,37,1178,38,37,
par0act38,Par0Strict,0,38,37,0,0,0,0,0,0,0,0,37,0,1,75,1237,39,38,1535,39,38,
par0act39,Par0Strict,0,39,38,0,0,0,0,0,0,0,0,38,0,1,77,1026,40,39,1289,40,39,
par0act40,Par0Strict,0,40,39,0,0,0,0,0,0,0,0,39,0,1,79,1038,41,40,1365,41,40,
par0act41,Par0Strict,0,41,40,0,0,0,0,0,0,0,0,40,0,1,81,1483,42,41,1467,42,41,
par0act42,Par0Strict,0,42,41,0,0,0,0,0,0,0,0,41,0,1,83,1702,43,42,1417,43,42,
par0act43,Par0Strict,0,43,42,0,0,0,0,0,0,0,0,42,0,1,85,2191,44,43,1457,44,43,
par0act44,Par0Strict,0,44,43,0,0,0,0,0,0,0,0,43,0,1,87,1293,45,44,2685,45,44,
par0act45,Par0Strict,0,45,44,0,0,0,0,0,0,0,0,44,0,1,89,1696,46,45,2161,46,45,
par0act46,Par0Strict,0,46,45,0,0,0,0,0,0,0,0,45,0,1,91,1334,47,46,1931,47,46,
par0act47,Par0Strict,0,47,46,0,0,0,0,0,0,0,0,46,0,1,93,1696,48,47,2217,48,47,
par0act48,Par0Strict,0,48,47,0,0,0,0,0,0,0,0,47,0,1,95,4308,49,48,2389,49,48,
par1act1,Par1Strict,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,36,2,1,110,2,1,
par1act2,Par1Strict,0,2,0,0,1,0,0,0,0,0,0,1,0,1,3,117,4,4,600,4,4,
par1act3,Par1Strict,0,3,1,0,1,0,0,0,0,0,0,2,0,1,5,104,6,7,388,6,7,
par1act4,Par1Strict,0,4,2,0,1,0,0,0,0,0,0,3,0,1,7,95,8,10,565,8,10,
par1act5,Par1Strict,0,5,3,0,1,0,0,0,0,0,0,4,0,1,9,143,10,13,676,10,13,
par1act6,Par1Strict,0,6,4,0,1,0,0,0,0,0,0,5,0,1,11,263,12,16,626,12,16,
par1act7,Par1Strict,0,7,5,0,1,0,0,0,0,0,0,6,0,1,13,151,14,19,448,14,19,
par1act8,Par1Strict,0,8,6,0,1,0,0,0,0,0,0,7,0,1,15,251,16,22,626,16,22,
par1act9,Par1Strict,0,9,7,0,1,0,0,0,0,0,0,8,0,1,17,288,18,25,579,18,25,
par1act10,Par1Strict,0,10,8,0,1,0,0,0,0,0,0,9,0,1,19,653,20,28,632,20,28,
par1act11,Par1Strict,0,11,9,0,1,0,0,0,0,0,0,10,0,1,21,378,22,31,597,22,31,
par1act12,Par1Strict,0,12,10,0,1,0,0,0,0,0,0,11,0,1,23,508,24,34,759,24,34,
par1act13,Par1Strict,0,13,11,0,1,0,0,0,0,0,0,12,0,1,25,543,26,37,676,26,37,
par1act14,Par1Strict,0,14,12,0,1,0,0,0,0,0,0,13,0,1,27,520,28,40,942,28,40,
par1act15,Par1Strict,0,15,13,0,1,0,0,0,0,0,0,14,0,1,29,525,30,43,662,30,43,
par1act16,Par1Strict,0,16,14,0,1,0,0,0,0,0,0,15,0,1,31,617,32,46,943,32,46,
par1act17,Par1Strict,0,17,15,0,1,0,0,0,0,0,0,16,0,1,33,780,34,49,654,34,49,
par1act18,Par1Strict,0,18,16,0,1,0,0,0,0,0,0,17,0,1,35,767,36,52,1324,36,52,
par1act19,Par1Strict,0,19,17,0,1,0,0,0,0,0,0,18,0,1,37,830,38,55,693,38,55,
par1act20,Par1Strict,0,20,18,0,1,0,0,0,0,0,0,19,0,1,39,826,40,58,1298,40,58,
par1act21,Par1Strict,0,21,19,0,1,0,0,0,0,0,0,20,0,1,41,984,42,61,1019,42,61,
par1act22,Par1Strict,0,22,20,0,1,0,0,0,0,0,0,21,0,1,43,1391,44,64,1216,44,64,
par1act23,Par1Strict,0,23,21,0,1,0,0,0,0,0,0,22,0,1,45,912,46,67,1096,46,67,
par1act24,Par1Strict,0,24,22,0,1,0,0,0,0,0,0,23,0,1,47,1726,48,70,886,48,70,
par1act25,Par1Strict,0,25,23,0,1,0,0,0,0,0,0,24,0,1,49,1626,50,73,1139,50,73,
par1act26,Par1Strict,0,26,24,0,1,0,0,0,0,0,0,25,0,1,51,2242,52,76,971,52,76,
par1act27,Par1Strict,0,27,25,0,1,0,0,0,0,0,0,26,0,1,53,1237,54,79,2366,54,79,
par1act28,Par1Strict,0,28,26,0,1,0,0,0,0,0,0,27,0,1,55,1772,56,82,1126,56,82,
par1act29,Par1Strict,0,29,27,0,1,0,0,0,0,0,0,28,0,1,57,1366,58,85,1206,58,85,
par1act30,Par1Strict,0,30,28,0,1,0,0,0,0,0,0,29,0,1,59,2063,60,88,1586,60,88,
par1act31,Par1Strict,0,31,29,0,1,0,0,0,0,0,0,30,0,1,61,2444,62,91,1340,62,91,
par1act32,Par1Strict,0,32,30,0,1,0,0,0,0,0,0,31,0,1,63,1873,64,94,1557,64,94,
par1act33,Par1Strict,0,33,31,0,1,0,0,0,0,0,0,32,0,1,65,1751,66,97,1401,66,97,
par1act34,Par1Strict,0,34,32,0,1,0,0,0,0,0,0,33,0,1,67,3200,68,100,2274,68,100,
par1act35,Par1Strict,0,35,33,0,1,0,0,0,0,0,0,34,0,1,69,2054,70,103,2412,70,103,
par1act36,Par1Strict,0,36,34,0,1,0,0,0,0,0,0,35,0,1,71,2281,72,106,2045,72,106,
par1act37,Par1Strict,0,37,35,0,1,0,0,0,0,0,0,36,0,1,73,2771,74,109,2310,74,109,
par1act38,Par1Strict,0,38,36,0,1,0,0,0,0,0,0,37,0,1,75,2774,76,112,1974,76,112,
par1act39,Par1Strict,0,39,37,0,1,0,0,0,0,0,0,38,0,1,77,2461,78,115,1896,78,115,
par1act40,Par1Strict,0,40,38,0,1,0,0,0,0,0,0,39,0,1,79,2337,80,118,2180,80,118,
par1act41,Par1Strict,0,41,39,0,1,0,0,0,0,0,0,40,0,1,81,2653,82,121,2666,82,121,
par1act42,Par1Strict,0,42,40,0,1,0,0,0,0,0,0,41,0,1,83,3054,84,124,1859,84,124,
par1act43,Par1Strict,0,43,41,0,1,0,0,0,0,0,0,42,0,1,85,3432,86,127,2038,86,127,
par1act44,Par1Strict,0,44,42,0,1,0,0,0,0,0,0,43,0,1,87,3513,88,130,1855,88,130,
par1act45,Par1Strict,0,45,43,0,1,0,0,0,0,0,0,44,0,1,89,5161,90,133,2379,90,133,
par1act46,Par1Strict,0,46,44,0,1,0,0,0,0,0,0,45,0,1,91,3213,92,136,2446,92,136,
par1act47,Par1Strict,0,47,45,0,1,0,0,0,0,0,0,46,0,1,93,3260,94,139,2369,94,139,
par1act48,Par1Strict,0,48,46,0,1,0,0,0,0,0,0,47,0,1,95,4235,96,142,2130,96,142,
par2act1,Par2Strict,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,21,2,1,130,2,1,
par2act2,Par2Strict,0,2,0,0,1,0,0,0,0,0,0,1,0,1,3,42,4,4,233,4,4,
par2act3,Par2Strict,0,3,0,0,2,0,0,0,0,0,0,2,0,1,5,109,8,12,550,8,12,
par2act4,Par2Strict,0,4,1,0,2,0,0,0,0,0,0,3,0,1,7,180,12,20,435,12,20,
par2act5,Par2Strict,0,5,2,0,2,0,0,0,0,0,0,4,0,1,9,203,16,28,515,16,28,
par2act6,Par2Strict,0,6,3,0,2,0,0,0,0,0,0,5,0,1,11,246,20,36,1168,20,36,
par2act7,Par2Strict,0,7,4,0,2,0,0,0,0,0,0,6,0,1,13,345,24,44,1290,24,44,
par2act8,Par2Strict,0,8,5,0,2,0,0,0,0,0,0,7,0,1,15,364,28,52,602,28,52,
par2act9,Par2Strict,0,9,6,0,2,0,0,0,0,0,0,8,0,1,17,497,32,60,626,32,60,
par2act10,Par2Strict,0,10,7,0,2,0,0,0,0,0,0,9,0,1,19,629,36,68,858,36,68,
par2act11,Par2Strict,0,11,8,0,2,0,0,0,0,0,0,10,0,1,21,977,40,76,741,40,76,
par2act12,Par2Strict,0,12,9,0,2,0,0,0,0,0,0,11,0,1,23,740,44,84,878,44,84,
par2act13,Par2Strict,0,13,10,0,2,0,0,0,0,0,0,12,0,1,25,1009,48,92,1255,48,92,
par2act14,Par2Strict,0,14,11,0,2,0,0,0,0,0,0,13,0,1,27,1998,52,100,927,52,100,
par2act15,Par2Strict,0,15,12,0,2,0,0,0,0,0,0,14,0,1,29,1217,56,108,919,56,108,
par2act16,Par2Strict,0,16,13,0,2,0,0,0,0,0,0,15,0,1,31,1505,60,116,1077,60,116,
par2act17,Par2Strict,0,17,14,0,2,0,0,0,0,0,0,16,0,1,33,2475,64,124,1083,64,124,
par2act18,Par2Strict,0,18,15,0,2,0,0,0,0,0,0,17,0,1,35,1685,68,132,2128,68,132,
par2act19,Par2Strict,0,19,16,0,2,0,0,0,0,0,0,18,0,1,37,2097,72,140,2262,72,140,
par2act20,Par2Strict,0,20,17,0,2,0,0,0,0,0,0,19,0,1,39,1805,76,148,1197,76,148,
par2act21,Par2Strict,0,21,18,0,2,0,0,0,0,0,0,20,0,1,41,2266,80,156,1220,80,156,
par2act22,Par2Strict,0,22,19,0,2,0,0,0,0,0,0,21,0,1,43,2796,84,164,1296,84,164,
par2act23,Par2Strict,0,23,20,0,2,0,0,0,0,0,0,22,0,1,45,2975,88,172,1386,88,172,
par2act24,Par2Strict,0,24,21,0,2,0,0,0,0,0,0,23,0,1,47,3249,92,180,1378,92,180,
par2act25,Par2Strict,0,25,22,0,2,0,0,0,0,0,0,24,0,1,49,3014,96,188,1472,96,188,
par2act26,Par2Strict,0,26,23,0,2,0,0,0,0,0,0,25,0,1,51,4322,100,196,1625,100,196,
par2act27,Par2Strict,0,27,24,0,2,0,0,0,0,0,0,26,0,1,53,3509,104,204,1680,104,204,
par2act28,Par2Strict,0,28,25,0,2,0,0,0,0,0,0,27,0,1,55,3826,108,212,1930,108,212,
par2act29,Par2Strict,0,29,26,0,2,0,0,0,0,0,0,28,0,1,57,3257,112,220,1704,112,220,
par2act30,Par2Strict,0,30,27,0,2,0,0,0,0,0,0,29,0,1,59,4443,116,228,2431,116,228,
par2act31,Par2Strict,0,31,28,0,2,0,0,0,0,0,0,30,0,1,61,3919,120,236,2621,120,236,
par2act32,Par2Strict,0,32,29,0,2,0,0,0,0,0,0,31,0,1,63,4541,124,244,1975,124,244,
par2act33,Par2Strict,0,33,30,0,2,0,0,0,0,0,0,32,0,1,65,6022,128,252,2826,128,252,
par2act34,Par2Strict,0,34,31,0,2,0,0,0,0,0,0,33,0,1,67,4653,132,260,4066,132,260,
par2act35,Par2Strict,0,35,32,0,2,0,0,0,0,0,0,34,0,1,69,5104,136,268,2371,136,268,
par2act36,Par2Strict,0,36,33,0,2,0,0,0,0,0,0,35,0,1,71,6267,140,276,2523,140,276,
par2act37,Par2Strict,0,37,34,0,2,0,0,0,0,0,0,36,0,1,73,5486,144,284,3377,144,284,
par2act38,Par2Strict,0,38,35,0,2,0,0,0,0,0,0,37,0,1,75,5624,148,292,2640,148,292,
par2act39,Par2Strict,0,39,36,0,2,0,0,0,0,0,0,38,0,1,77,7021,152,300,2419,152,300,
par2act40,Par2Strict,0,40,37,0,2,0,0,0,0,0,0,39,0,1,79,7132,156,308,2678,156,308,
par2act41,Par2Strict,0,41,38,0,2,0,0,0,0,0,0,40,0,1,81,9702,160,316,2585,160,316,
par2act42,Par2Strict,0,42,39,0,2,0,0,0,0,0,0,41,0,1,83,9163,164,324,2950,164,324,
par2act43,Par2Strict,0,43,40,0,2,0,0,0,0,0,0,42,0,1,85,9085,168,332,3122,168,332,
par2act44,Par2Strict,0,44,41,0,2,0,0,0,0,0,0,43,0,1,87,8719,172,340,3963,172,340,
par2act45,Par2Strict,0,45,42,0,2,0,0,0,0,0,0,44,0,1,89,8390,176,348,3214,176,348,
par2act46,Par2Strict,0,46,43,0,2,0,0,0,0,0,0,45,0,1,91,8318,180,356,3212,180,356,
par2act47,Par2Strict,0,47,44,0,2,0,0,0,0,0,0,46,0,1,93,8282,184,364,4781,184,364,
par2act48,Par2Strict,0,48,45,0,2,0,0,0,0,0,0,47,0,1,95,9448,188,372,3795,188,372,
par3act1,Par3Strict,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,23,2,1,93,2,1,
par3act2,Par3Strict,0,2,0,0,1,0,0,0,0,0,0,1,0,1,3,44,4,4,251,4,4,
par3act3,Par3Strict,0,3,0,0,2,0,0,0,0,0,0,2,0,1,5,127,8,12,544,8,12,
par3act4,Par3Strict,0,4,0,0,3,0,0,0,0,0,0,3,0,1,7,209,16,32,845,16,32,
par3act5,Par3Strict,0,5,1,0,3,0,0,0,0,0,0,4,0,1,9,317,24,52,689,24,52,
par3act6,Par3Strict,0,6,2,0,3,0,0,0,0,0,0,5,0,1,11,487,32,72,888,32,72,
par3act7,Par3Strict,0,7,3,0,3,0,0,0,0,0,0,6,0,1,13,686,40,92,2348,40,92,
par3act8,Par3Strict,0,8,4,0,3,0,0,0,0,0,0,7,0,1,15,1100,48,112,953,48,112,
par3act9,Par3Strict,0,9,5,0,3,0,0,0,0,0,0,8,0,1,17,1007,56,132,1009,56,132,
par3act10,Par3Strict,0,10,6,0,3,0,0,0,0,0,0,9,0,1,19,1240,64,152,1984,64,152,
par3act11,Par3Strict,0,11,7,0,3,0,0,0,0,0,0,10,0,1,21,1856,72,172,1236,72,172,
par3act12,Par3Strict,0,12,8,0,3,0,0,0,0,0,0,11,0,1,23,1799,80,192,1312,80,192,
par3act13,Par3Strict,0,13,9,0,3,0,0,0,0,0,0,12,0,1,25,2782,88,212,1325,88,212,
par3act14,Par3Strict,0,14,10,0,3,0,0,0,0,0,0,13,0,1,27,2280,96,232,1461,96,232,
par3act15,Par3Strict,0,15,11,0,3,0,0,0,0,0,0,14,0,1,29,4263,104,252,1560,104,252,
par3act16,Par3Strict,0,16,12,0,3,0,0,0,0,0,0,15,0,1,31,2870,112,272,2932,112,272,
par3act17,Par3Strict,0,17,13,0,3,0,0,0,0,0,0,16,0,1,33,4259,120,292,1747,120,292,
par3act18,Par3Strict,0,18,14,0,3,0,0,0,0,0,0,17,0,1,35,3755,128,312,4099,128,312,
par3act19,Par3Strict,0,19,15,0,3,0,0,0,0,0,0,18,0,1,37,5266,136,332,2185,136,332,
par3act20,Par3Strict,0,20,16,0,3,0,0,0,0,0,0,19,0,1,39,6304,144,352,2113,144,352,
par3act21,Par3Strict,0,21,17,0,3,0,0,0,0,0,0,20,0,1,41,5071,152,372,2835,152,372,
par3act22,Par3Strict,0,22,18,0,3,0,0,0,0,0,0,21,0,1,43,5238,160,392,2737,160,392,
par3act23,Par3Strict,0,23,19,0,3,0,0,0,0,0,0,22,0,1,45,6599,168,412,2870,168,412,
par3act24,Par3Strict,0,24,20,0,3,0,0,0,0,0,0,23,0,1,47,8350,176,432,2580,176,432,
par3act25,Par3Strict,0,25,21,0,3,0,0,0,0,0,0,24,0,1,49,7182,184,452,2657,184,452,
par3act26,Par3Strict,0,26,22,0,3,0,0,0,0,0,0,25,0,1,51,7479,192,472,2663,192,472,
par3act27,Par3Strict,0,27,23,0,3,0,0,0,0,0,0,26,0,1,53,7636,200,492,3913,200,492,
par3act28,Par3Strict,0,28,24,0,3,0,0,0,0,0,0,27,0,1,55,8513,208,512,3332,208,512,
par3act29,Par3Strict,0,29,25,0,3,0,0,0,0,0,0,28,0,1,57,10205,216,532,3451,216,532,
par3act30,Par3Strict,0,30,26,0,3,0,0,0,0,0,0,29,0,1,59,10780,224,552,3732,224,552,
par3act31,Par3Strict,0,31,27,0,3,0,0,0,0,0,0,30,0,1,61,11705,232,572,4122,232,572,
par3act32,Par3Strict,0,32,28,0,3,0,0,0,0,0,0,31,0,1,63,12286,240,592,3633,240,592,
par3act33,Par3Strict,0,33,29,0,3,0,0,0,0,0,0,32,0,1,65,11118,248,612,6036,248,612,
par3act34,Par3Strict,0,34,30,0,3,0,0,0,0,0,0,33,0,1,67,14029,256,632,3961,256,632,
par3act35,Par3Strict,0,35,31,0,3,0,0,0,0,0,0,34,0,1,69,13995,264,652,4659,264,652,
par3act36,Par3Strict,0,36,32,0,3,0,0,0,0,0,0,35,0,1,71,13298,272,672,5280,272,672,
par3act37,Par3Strict,0,37,33,0,3,0,0,0,0,0,0,36,0,1,73,15610,280,692,4537,280,692,
par3act38,Par3Strict,0,38,34,0,3,0,0,0,0,0,0,37,0,1,75,15823,288,712,6321,288,712,
par3act39,Par3Strict,0,39,35,0,3,0,0,0,0,0,0,38,0,1,77,19146,296,732,6296,296,732,
par3act40,Par3Strict,0,40,36,0,3,0,0,0,0,0,0,39,0,1,79,25458,304,752,5045,304,752,
par3act41,Par3Strict,0,41,37,0,3,0,0,0,0,0,0,40,0,1,81,19790,312,772,5423,312,772,
par3act42,Par3Strict,0,42,38,0,3,0,0,0,0,0,0,41,0,1,83,20701,320,792,6293,320,792,
par3act43,Par3Strict,0,43,39,0,3,0,0,0,0,0,0,42,0,1,85,19718,328,812,5672,328,812,
par3act44,Par3Strict,0,44,40,0,3,0,0,0,0,0,0,43,0,1,87,22449,336,832,5852,336,832,
par3act45,Par3Strict,0,45,41,0,3,0,0,0,0,0,0,44,0,1,89,23803,344,852,6247,344,852,
par3act46,Par3Strict,0,46,42,0,3,0,0,0,0,0,0,45,0,1,91,24494,352,872,6094,352,872,
par3act47,Par3Strict,0,47,43,0,3,0,0,0,0,0,0,46,0,1,93,25772,360,892,9247,360,892,
par3act48,Par3Strict,0,48,44,0,3,0,0,0,0,0,0,47,0,1,95,23643,368,912,6475,368,912,
par4act1,Par4Strict,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,25,2,1,112,2,1,
par4act2,Par4Strict,0,2,0,0,1,0,0,0,0,0,0,1,0,1,3,138,4,4,349,4,4,
par4act3,Par4Strict,0,3,0,0,2,0,0,0,0,0,0,2,0,1,5,85,8,12,415,8,12,
par4act4,Par4Strict,0,4,0,0,3,0,0,0,0,0,0,3,0,1,7,199,16,32,607,16,32,
par4act5,Par4Strict,0,5,0,0,4,0,0,0,0,0,0,4,0,1,9,473,32,80,956,32,80,
par4act6,Par4Strict,0,6,1,0,4,0,0,0,0,0,0,5,0,1,11,1436,48,128,1830,48,128,
par4act7,Par4Strict,0,7,2,0,4,0,0,0,0,0,0,6,0,1,13,1227,64,176,1259,64,176,
par4act8,Par4Strict,0,8,3,0,4,0,0,0,0,0,0,7,0,1,15,3399,80,224,2788,80,224,
par4act9,Par4Strict,0,9,4,0,4,0,0,0,0,0,0,8,0,1,17,2352,96,272,1828,96,272,
par4act10,Par4Strict,0,10,5,0,4,0,0,0,0,0,0,9,0,1,19,4258,112,320,1907,112,320,
par4act11,Par4Strict,0,11,6,0,4,0,0,0,0,0,0,10,0,1,21,4411,128,368,4896,128,368,
par4act12,Par4Strict,0,12,7,0,4,0,0,0,0,0,0,11,0,1,23,4318,144,416,2611,144,416,
par4act13,Par4Strict,0,13,8,0,4,0,0,0,0,0,0,12,0,1,25,5404,160,464,2529,160,464,
par4act14,Par4Strict,0,14,9,0,4,0,0,0,0,0,0,13,0,1,27,7114,176,512,2689,176,512,
par4act15,Par4Strict,0,15,10,0,4,0,0,0,0,0,0,14,0,1,29,6728,192,560,3112,192,560,
par4act16,Par4Strict,0,16,11,0,4,0,0,0,0,0,0,15,0,1,31,7280,208,608,3171,208,608,
par4act17,Par4Strict,0,17,12,0,4,0,0,0,0,0,0,16,0,1,33,8159,224,656,3971,224,656,
par4act18,Par4Strict,0,18,13,0,4,0,0,0,0,0,0,17,0,1,35,10843,240,704,4122,240,704,
par4act19,Par4Strict,0,19,14,0,4,0,0,0,0,0,0,18,0,1,37,11476,256,752,4328,256,752,
par4act20,Par4Strict,0,20,15,0,4,0,0,0,0,0,0,19,0,1,39,14438,272,800,6695,272,800,
par4act21,Par4Strict,0,21,16,0,4,0,0,0,0,0,0,20,0,1,41,15747,288,848,7547,288,848,
par4act22,Par4Strict,0,22,17,0,4,0,0,0,0,0,0,21,0,1,43,15051,304,896,6126,304,896,
par4act23,Par4Strict,0,23,18,0,4,0,0,0,0,0,0,22,0,1,45,19778,320,944,5787,320,944,
par4act24,Par4Strict,0,24,19,0,4,0,0,0,0,0,0,23,0,1,47,20830,336,992,7213,336,992,
par4act25,Par4Strict,0,25,20,0,4,0,0,0,0,0,0,24,0,1,49,33054,352,1040,9113,352,1040,
par4act26,Par4Strict,0,26,21,0,4,0,0,0,0,0,0,25,0,1,51,30367,368,1088,6020,368,1088,
par4act27,Par4Strict,0,27,22,0,4,0,0,0,0,0,0,26,0,1,53,23568,384,1136,7767,384,1136,
par4act28,Par4Strict,0,28,23,0,4,0,0,0,0,0,0,27,0,1,55,24621,400,1184,6363,400,1184,
par4act29,Par4Strict,0,29,24,0,4,0,0,0,0,0,0,28,0,1,57,28224,416,1232,8874,416,1232,
par4act30,Par4Strict,0,30,25,0,4,0,0,0,0,0,0,29,0,1,59,29730,432,1280,8796,432,1280,
par4act31,Par4Strict,0,31,26,0,4,0,0,0,0,0,0,30,0,1,61,32028,448,1328,7774,448,1328,
par4act32,Par4Strict,0,32,27,0,4,0,0,0,0,0,0,31,0,1,63,35321,464,1376,7487,464,1376,
par4act33,Par4Strict,0,33,28,0,4,0,0,0,0,0,0,32,0,1,65,37287,480,1424,7953,480,1424,
par4act34,Par4Strict,0,34,29,0,4,0,0,0,0,0,0,33,0,1,67,39442,496,1472,9046,496,1472,
par4act35,Par4Strict,0,35,30,0,4,0,0,0,0,0,0,34,0,1,69,40584,512,1520,9634,512,1520,
par4act36,Par4Strict,0,36,31,0,4,0,0,0,0,0,0,35,0,1,71,44628,528,1568,10494,528,1568,
par4act37,Par4Strict,0,37,32,0,4,0,0,0,0,0,0,36,0,1,73,50905,544,1616,9382,544,1616,
par4act38,Par4Strict,0,38,33,0,4,0,0,0,0,0,0,37,0,1,75,49101,560,1664,11940,560,1664,
par4act39,Par4Strict,0,39,34,0,4,0,0,0,0,0,0,38,0,1,77,48773,576,1712,11597,576,1712,
par4act40,Par4Strict,0,40,35,0,4,0,0,0,0,0,0,39,0,1,79,50705,592,1760,12758,592,1760,
par4act41,Par4Strict,0,41,36,0,4,0,0,0,0,0,0,40,0,1,81,55224,608,1808,12397,608,1808,
par4act42,Par4Strict,0,42,37,0,4,0,0,0,0,0,0,41,0,1,83,57452,624,1856,11980,624,1856,
par4act43,Par4Strict,0,43,38,0,4,0,0,0,0,0,0,42,0,1,85,64887,640,1904,11887,640,1904,
par4act44,Par4Strict,0,44,39,0,4,0,0,0,0,0,0,43,0,1,87,61045,656,1952,13931,656,1952,
par4act45,Par4Strict,0,45,40,0,4,0,0,0,0,0,0,44,0,1,89,68688,672,2000,16015,672,2000,
par4act46,Par4Strict,0,46,41,0,4,0,0,0,0,0,0,45,0,1,91,68163,688,2048,11897,688,2048,
par4act47,Par4Strict,0,47,42,0,4,0,0,0,0,0,0,46,0,1,93,66655,704,2096,12267,704,2096,
par4act48,Par4Strict,0,48,43,0,4,0,0,0,0,0,0,47,0,1,95,74327,720,2144,17731,720,2144,
par5act1,Par5Strict,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,29,2,1,115,2,1,
par5act2,Par5Strict,0,2,0,0,1,0,0,0,0,0,0,1,0,1,3,40,4,4,406,4,4,
par5act3,Par5Strict,0,3,0,0,2,0,0,0,0,0,0,2,0,1,5,81,8,12,503,8,12,
par5act4,Par5Strict,0,4,0,0,3,0,0,0,0,0,0,3,0,1,7,271,16,32,621,16,32,
par5act5,Par5Strict,0,5,0,0,4,0,0,0,0,0,0,4,0,1,9,638,32,80,1100,32,80,
